# Generated from Chewing tsi.csv
# Source revision: ea74f76dd2548b1d65d0ff70c3ae66057a6ad97d
# Dictionary license: LGPL-2.1-or-later
㹴	犬
木壞	山
木壞山	頹
木工	程
木工程	學	系
木工程學	系
木已	成	拱
木已成	舟
木扶	疏
木料	行
木斯	港
木曜	日
木本	植	水
木本植	物
木本水	源
木材	行	業	乾
木材乾	餾
木板	地	凳	床	牆
木柵	國	動	區
木柵動	物
木柵動物	園
木柵國	中	小
木栓	層
木棉	花
木森	森
木死	灰
木水	火
木水火	土
木求	魚
木清	華
木炭	畫
木為	吏
木版	畫
木牛	流
木牛流	馬
木瓜	溪	樹
木皆	兵
木盆	地
木石	心
木石心	腸
木糞	土
木結	構
木而	棲
木耳	三
木耳三	角
木蘭	花	軍
木表	法
木製	品
木質	素	部
木逢	春
木雕	像	泥
木雕泥	塑
木難	支	扶
木頭	人
木馬	屠
木馬屠	城
木馬屠城	計
木麻	黃
未	來	經	上	能	滿	曾	到	有
未之	有
未之有	焉
未了	緣	情
未亡	人
未來	式	派
未免	太
未免太	有	不	沒
未出	來	去
未到	人
未到人	數
未卜	先
未卜先	知
未受	到
未可	厚
未可厚	非
未含	稅
未嘗	不
未嘗不	可
未娶	時
未婚	妻	夫	者
未嫁	時	新
未嫁新	娘
未完	待
未完待	續
未定	之	數
未定之	天
未審	先
未審先	判
未必	佳	盡
未必盡	然
未成	年	熟
未成年	人
未戰	先
未戰先	敗	衰	退
未改	鬢
未改鬢	毛
未改鬢毛	衰
未曾	有	在
未有	過
未本	著
未歸	人
未漲	反
未漲反	跌
未獲	得
未留	下
未盡	事
未盡事	宜
未知	數
未竟	之
未竟之	志
未置	可
未置可	否
未老	先
未老先	衰
未能	免	夠
未能免	俗
未見	得	好	效	有
未見好	轉
未見有	人
未謀	面
未跌	反
未跌反	漲
未退	反
未退反	進
未酬	身
未酬身	先
未酬身先	死
未降	反
未降反	升
未雨	綢
未雨綢	繆
末	考	期	日	世	端	代	年	冶
末代	皇
末代皇	帝
末倒	置
末冶	金
末大	拍
末大拍	賣
末尾	兒
末日	審
末日審	判
末末	尾
末末尾	兒
末清	初
末班	車
末農	民
末農民	起
末農民起	義
末那	識
本	書	站	校	額	會	身	公	人
本世	紀
本主	義
本主義	社	國	制	地
本主義制	度
本主義國	家
本主義地	租
本主義社	會
本位	主	制
本位主	義
本來	是	在	的	面	有	會
本來面	目
本公	司
本初	衷
本利	和
本加	厲
本務	實
本協	定
本原	則
本台	消
本台消	息
本周	轉
本哈	根
本國	人	語
本土	化	型
本地	人
本報	訊
本壘	打
本學	科
本宣	科
本就	是
本島	人	居
本島居	民
本工	資
本帝	國
本帝國	主
本帝國主	義
本帶	利
本年	度
本建	設
本建設	投	項
本建設投	資
本建設項	目
本循	環
本性	難
本性難	移
本所	同
本所同	仁
本抑	末
本效	益
本效益	分
本效益分	析
本教	育
本料	理
本會	計
本月	份
本有	機
本有機	構
本有機構	成
本期	損	發
本期損	益
本期發	生
本期發生	額
本末	倒	體
本末倒	置
本校	生
本核	算
本核算	單
本核算單	位
本植	物
本機	振
本機振	盪
本機振盪	器
本正	經
本水	源
本求	利
本海	默
本清	源
本溫	泉
本溯	源
本無	歸	事
本生	意	燈	產
本益	比
本省	人
本矛	盾
本社	訊
本積	累
本窮	源
本粒	子
本經	濟	營
本經濟	規
本經濟規	律
本職	學
本職學	能
本臺	消
本臺消	息
本草	綱
本草綱	目
本萬	利
本計	算	費
本質	上	屬
本質屬	性
本路	線
本輕	利
本輕利	厚
本輸	出
本逐	末
本錢	雄
本錢雄	厚
本體	論
札	特	記	那	幌	克	實	兒
札兒	人
朱	子	元	紅	先	熹	明	門	瑞
朱元	璋
朱古	力	律
朱古力	糖
朱古律	糖
朱唇	皓
朱唇皓	齒
朱士	行
朱書	麟
朱爾	典
朱紅	色
朱者	赤
朱自	清
朱麗	葉
朴	子	實	硝	素	資
朴子	溪
朴資	茅
朴資茅	斯
朵	朵	花	頤	痛	兒	眼	軟
朽	為	木	壞	屋	敗	名	不	邁
朽不	堪
朽名	作
朽木	不	糞
朽木不	可
朽木不可	雕
朽木糞	土
朽為	神
朽為神	奇
杆	子
杉	磯	林	木	材	篙
杉林	區	溪
杌	隉
李	登	總	遠	家	白	子	斯	光
李下	之
李下之	嫌
李世	民
李代	桃
李代桃	僵
李光	耀
李卜	克
李卜克	內
李卜克內	西
李叔	同
李商	隱
李國	鼎	修
李子	樹	色
李師	師
李時	珍
李林	甫
李清	照
李滿	天
李滿天	下
李登	輝
李秀	成
李總	統
李自	成
李遠	哲
李鐵	拐
李闖	王
李香	君
李鴻	章
李黨	爭
杏	仁	林	子	花	壇	出	樹	兒
杏仁	豆	奶	茶
杏仁奶	粉
杏仁豆	腐
杏出	牆
杏林	春
杏林春	暖
杏眼	圓
杏眼圓	睜	瞪
杏花	村	樓
杏鮑	菇
材	料	質	行	自	施	積	業	於
材不	掉
材不掉	淚
材乾	餾
材大	用
材小	用
材料	力	工
材料力	學
材料工	業
材施	教
材晉	用
材矮	小
材積	表
材高	大
村	里	民	落	莊	長	子	人	居
村人	民
村人民	公
村人民公	社
村公	社
村都	市
村都市	化
杓	子
杖	藜
杜	絕	鵑	康	甫	象	威	塞	撰
杜勒	斯
杜味	拿
杜味拿	河
杜拉	河
杜松	子
杜松子	酒
杜林	論
杜絕	後
杜絕後	患
杜門	謝
杜門謝	客
杜魯	門
杜鵑	花	鳥
杜鵑花	城
杜麗	娘
杞	子	人	茶
杞人	憂
杞人憂	天
束	縛	手	力	花	腰	帶	腹	之
束之	高
束之高	閣
束手	無	就	待	受
束手受	縛
束手就	擒
束手待	斃	援
束手無	策
束裝	盜
束裝盜	金
束髮	金
束髮金	冠
杭	州	育
杭州	市	灣
杯	子	葛	盤	底	水	弓	茶	酒
杯中	物
杯弓	蛇
杯弓蛇	影
杯暢	飲
杯水	車
杯水車	薪
杯盤	狼
杯盤狼	藉
杰	出
東	縣	西	南	路	市	京	海	勢
東一	句
東一句	西
東一句西	一
東三	省
東丘	陵
東亞	國	各	戰
東亞各	國
東亞國	家
東亞戰	爭
東京	市	灣	人
東倒	西
東倒西	歪
東加	王
東加王	國
東勢	區	厝
東北	角	亞	部	方	地	風	區	向
東北九	省
東北地	區	方
東北季	候	風
東北季候	風
東區	人
東半	島	球	邊
東南	亞	工	部	方	區	西	角	向
東南亞	國
東南地	區
東南工	專	業
東南工業	專
東南西	北
東印	度
東印度	公	群
東印度公	司
東印度群	島
東吳	大	招
東吳大	學
東吳招	親
東周	時
東周時	代	期
東商	專
東問	西
東國	家
東圖	書
東圖書	館
東地	區
東塗	西
東塗西	抹
東大	會	學	鼓
東太	太
東奔	西
東奔西	走
東學	黨
東學黨	之
東學黨之	亂
東安	雞
東宮	太
東宮太	子
東尼	奧
東尼奧	尼
東山	區	再
東山再	起
東嶽	泰
東嶽泰	山
東工	專	業
東工業	專
東工業專	科
東帝	汶
東師	範
東師範	學
東師範學	院
東平	原
東床	坦	快
東床坦	腹
東床快	婿
東張	西
東張西	望
東征	西
東征西	討
東忙	西
東思	想
東技	術
東技術	學
東技術學	院
東拉	西
東拉西	扯
東拼	西
東拼西	湊
東捻	軍
東擊	西
東教	育
東教育	大
東教育大	學
東敲	西
東敲西	敲
東方	人	工	文	國	紅	主	學	中
東方中	學
東方主	義
東方國	家
東方工	專
東方文	化
東方發	白
東施	效
東施效	顰
東晉	時
東晉時	代	期
東會	議
東柏	林
東歐	國	各	平
東歐各	國
東歐國	家
東歐平	原
東正	教
東沙	群
東沙群	島
東洋	史	味	蘭	車
東海	大	岸	桑
東海大	學
東海桑	田
東湖	路	國
東湖國	小
東漢	時	人
東漢時	代	期
東父	老
東牆	補
東牆補	西
東牆補西	牆
東獅	吼
東畫	西
東看	西
東看西	看
東瞧	西
東瞧西	瞧
東科	技
東科技	大
東科技大	學
東窗	事
東窗事	發
東羅	馬
東羅馬	帝
東羅馬帝	國
東西	向	方	南
東西南	北
東說	西
東農	專
東逃	西
東逃西	竄
東道	主	西
東部	地
東部地	區
東鄰	西
東鄰西	舍
東野	語
東門	國	市
東門國	小
東門市	場
東關	係
東關係	協
東關係協	會
東非	各	國
東非各	國
東非國	家
東鮮	卑
東鱗	西
東鱗西	爪
杳	然	無	如	渺	茫
杳如	黃
杳如黃	鶴
杳無	人	信	蹤	音
杳無人	煙
杳無信	息
杳無蹤	跡
杳無音	訊
杵	臼	成	磨
杵成	針
杵磨	成
杵磨成	針
杷	膏
松	山	下	江	柏	濤	區	鼠	林
松下	電
松下電	器	機
松子	酒
松山	區	機
松山機	場
松打	虎
松果	體
松柏	長	後
松柏後	凋
松柏長	青
松毛	蟲
松江	省
松汽	水
松沙	士
松焦	油
松竹	梅
松節	油
松節油	精
松花	江	蛋
松花江	平
松花江平	原
松賽	跑
松贊	干
松贊干	布
松遼	平
松遼平	原
板	橋	子	式	燒	麵	材	凳	球
板一	眼
板印	象	刷
板大	鼓
板情	歌
板有	眼
板條	箱
板橋	區	市	國	中
板橋中	學
板橋國	中	小
板玻	璃
板硬	正
板著	臉
板起	面
板起面	孔
板金	工
板門	店
枇	杷	枇
枇杷	膏
枉	費	法	然	過	死	顧	勿	殺
枉勿	縱
枉己	正
枉己正	人
枉死	鬼
枉殺	無
枉殺無	辜
枉法	從
枉法從	私
枉無	縱
枉用	心
枉用心	機
枉費	心	唇	工
枉費唇	舌
枉費工	夫
枉費心	機	力
枉過	正
枋	寮	山
析	度	儀	出	家	師	器	幾	語
析出	來
析幾	何
枒	杈
枕	頭	邊	無	木	席	套	戈	著
枕中	書
枕共	眠
枕席	難
枕席難	安
枕戈	待
枕戈待	旦
枕木	條
枕流	漱
枕流漱	石
枕無	憂
枕邊	人	細	言
枕邊細	語
枕頭	套
林	縣	頓	區	口	園	業	廳	森
林七	賢
林分	改
林分改	造
林則	徐
林務	局
林匹	克	亞
林匹克	運	世
林匹克世	運
林匹克運	動
林口	區
林國	小	中
林圍	牆
林園	區
林土	壤
林地	區	帶
林外	史
林威	治
林威治	時
林威治時	間
林學	系	士
林家	花
林家花	園
林工	專	業
林帕	斯
林帕斯	山
林廳	長
林彈	雨
林撫	育
林撫育	採
林撫育採	伐
林斯	頓
林春	暖
林更	新
林木	參	分	森
林木分	化
林木參	天
林木森	森
林林	總
林林總	總
林森	北	南
林森北	路
林森南	路
林業	道	部
林業道	路
林比	亞
林沖	夜
林沖夜	奔
林洋	港
林牧	副
林牧副	漁
林產	物
林科	技
林科技	大
林科技大	學
林納	洲
林經	理
林總	總
林蔭	大	道
林蔭大	道
林覺	民
林語	堂
林資	源
林資源	清
林資源清	查
林防	火
林黛	玉
枘	圓
枘圓	鑿
枚	舉	疾	行
枚疾	走
枚行	令
果	有	是	然	在	實	汁	能	園
果不	其	堪
果不其	然
果不堪	設
果不堪設	想
果僅	存
果堪	憂
果報	應
果如	所
果如所	料
果子	狸	酒	醬	露
果有	人	所
果有所	見
果果	樹
果汁	機
果然	是	有	在	會
果皮	箱
果真	是	如	會
果真如	此
果菜	汁
果輝	煌
果關	係
枝	葉	獨	條	頭	節	幹	上	招
枝之	棲
枝加	葉
枝大	葉
枝彈	藥
枝招	展
枝枝	節
枝枝節	節
枝獨	秀
枝玉	葉
枝生	節
枝生節	外
枝節	節	性
枝葉	茂	扶
枝葉扶	疏
枝葉茂	盛
枝角	類
枯	葉	燥	竭	萎	草	木	水	死
枯拉	朽
枯木	逢
枯木逢	春
枯水	期	位
枯燥	無
枯燥無	味
枯石	爛
枯草	桿
枯草桿	菌
枴	杖	子
枵	腹
枵腹	從
枵腹從	公
架	構	設	上	式	橋	子	在	空
架上	來	去
架下	來	去
架不	住
架之	力
架來	架
架來架	去
架公	路
架出	去	來
架回	來	去
架空	電
架空電	纜
架起	來
架道	路
架鐵	路	道
枷	鎖
枸	杞	橘
枸杞	子	茶
柄	政
柏	林	克	村	油	拉	樹	木	長
柏克	萊
柏後	凋
柏拉	圖
柏林	圍	人
柏林圍	牆
柏油	路	紙
柏羅	米
柏羅米	修
柏羅米修	斯
柏長	青
某	一	些	種	個	人	某	位	日
某些	人
某個	人
某年	某
某年某	月
某年某月	某
某方	面
某時	某
某時某	分
某月	某
某月某	日
某某	人
某種	人
柑	橘	園	桔	子
柑橘	園
染	色	料	物	源	病	整	性	髮
染上	來	去
染印	花
染料	植
染料植	物
染沙	場
染織	廠
染習	氣
染色	體	性	牢	質	劑
染色牢	度
染起	來
染髮	劑
柔	軟	道	和	情	性	柔	美	弱
柔並	濟
柔中	帶
柔中帶	剛
柔克	剛
柔內	剛
柔吠	陀
柔和	和
柔外	剛
柔寡	斷
柔弱	不
柔弱不	堪
柔情	似	萬
柔情似	水
柔情萬	種
柔政	策
柔敦	厚
柔柔	和	順
柔柔和	和
柔柔順	順
柔能	克
柔能克	剛
柔腸	寸
柔腸寸	斷
柔軟	度	性	體	操
柔軟體	操
柔順	順
柚	子	木	汁
柜	台	子	上
柞	樹
柢	固
查	詢	看	核	研	獲	局	閱	證
查不	到	出	誤
查人	員	數
查出	來
查問	出
查回	來	去
查報	表
查字	典
查帳	員
查戶	口
查找	周	時	服
查找周	期
查找時	間
查找服	務
查明	真
查明真	相
查暗	訪
查會	議
查核	員
查根	項
查檔	案
查無	實
查無實	據
查理	定	二	五	一	三	四
查理一	世
查理三	世
查理二	世
查理五	世
查理四	世
查理定	律
查田	運
查田運	動
查研	究
查票	員
查號	台	臺
查覺	到
查詢	台
查證	法
查責	任
查起	來
查錯	程
查錯程	序
柩	車
柬	埔	國	帖	請
柬埔	寨
柯	林	達	鹼	西	一	羅	氏
柯一	夢
柯林	頓
柯氏	力
柯羅	拉
柯羅拉	多
柯羅拉多	州
柱	子	狀	體	頭	擎	石	軸	廊
柱擎	天
柱狀	晶
柱軸	承
柱鼓	瑟
柳	營	丁	暗	州	葉	杉	絮	樹
柳丁	汁	皮
柳下	惠
柳先	生
柳夢	梅
柳宗	元
柳州	市
柳成	蔭
柳敬	亭
柳暗	花
柳暗花	明
柳暗花明	又
柳柳	成
柳柳成	蔭
柳橙	汁
柳營	區
柳葉	魚
柴	油	可	盒	火	米	門	烈	燒
柴可	夫
柴可夫	斯
柴可夫斯	基
柴油	引	車	機
柴油引	擎
柴烈	火
柴米	油
柴米油	鹽
柴米油鹽	醬
柴維	爾
柴達	木
柴達木	盆	河
柴達木盆	地
柴高	夫
柴高夫	斯
柴高夫斯	基
柴魚	片
柵	欄	國	動	區	門	極	口
柵動	物
柵動物	園
柵國	中	小
柿	子	餅	霜	糕
栓	塞	子	症	牢	劑	層
栓塞	物
栖	栖	皇
栖栖	皇
栖栖皇	皇
栖皇	皇
栗	縣	子	市	人	色	鼠
校	長	園	友	務	外	區	慶	正
校不	選
校不選	系
校勘	學
校區	內	外
校友	會
校史	館
校同	學
校增	光
校外	活
校外活	動
校如	家
校學	生
校察	看
校對	者
校師	生
校成	績
校本	部
校查	看
校爭	光
校稿	員
校精	神
校訂	本	者
校讎	學
校軍	官
校長	室
校閱	者
校際	比
校際比	賽
栩	栩	如
栩如	生	繪
栩栩	如
栩栩如	生	繪
株	式	待	連	距	選	守
株式	會
株式會	社
株待	兔
株選	擇
栲	栳
核	准	定	可	實	能	發	心	子
核三	原
核三原	則
核分	裂
核動	力
核反	應
核反應	堆
核外	電
核外電	子
核子	武	彈	戰	動	能	潛	試
核子動	力
核子彈	頭
核子戰	爭
核子武	器
核子潛	艇
核子試	爆
核家	園
核對	表
核心	人
核心人	物
核戰	爭
核桃	仁	糕
核桿	菌
核武	器
核污	染
核潛	艇
核災	變
核燃	料
核爆	炸
核算	單
核算單	位
核糖	核
核糖核	酸
核能	發
核能發	電
核能發電	廠
核菌	素
核蛋	白
核融	合
核裂	變
核試	爆	驗
核電	廠
核飛	彈
核黃	素
根	據	本	廷	基	源	治	植	部
根到	底
根問	底
根固	柢
根大	使
根廷	人
根拔	起	出
根指	數
根據	地
根未	除
根本	是	就	性	法	矛
根本就	是
根本矛	盾
根沙	士
根深	蒂	柢
根深柢	固
根深蒂	固
根清	淨	靜
根源	地
根瘤	菌	細
根瘤細	菌
根目	錄
根究	底	柢
根管	治
根管治	療
根結	底	蒂
根莖	葉
根錯	節
格	式	蘭	局	格	鬥	子	外	林
格不	入
格主	義
格以	求
格來	說
格保	證
格分	裂
格外	開
格外開	恩
格子	布	狀	窗	紙
格小	生
格尼	尼
格巨	星
格式	化
格拉	底
格擔	保
格教	育
格林	威	沁
格林威	治
格林威治	時
格格	不
格格不	入
格檢	查
格殺	勿
格殺勿	論
格比	賽
格涅	夫
格測	驗
格物	致
格物致	知
格瑞	那
格瑞那	達
格瓦	拉
格相	求
格考	試
格致	國	中
格致中	學
格致國	中
格萊	德
格說	來
格邊	緣
格里	拉	山
格錄	用
格陵	蘭
格高	尚
格鬥	者
格魯	薩
格魯薩	克
格魯薩克	遜
栽	培	種	植	贓	進	在	花	下
栽下	去	來
栽培	法	業
栽植	法
栽種	法
栽跟	斗	頭
栽進	去	來
桀	驁	為	黠
桀為	虐
桀驁	不
桀驁不	馴
桁	架	桷
桂	冠	林	花	圓	河	子	樹	皮
桂冠	詩
桂冠詩	人
桂圓	湯	乾
桂林	市
桂河	大
桂河大	橋
桃	園	源	花	腺	色	竹	子	李
桃園	縣	市	人
桃報	李
桃太	郎
桃小	口
桃李	滿
桃李滿	天
桃李滿天	下
桃源	區
桃竹	苗
桃紅	色
桃腺	炎
桃色	糾	新
桃色新	聞
桃色糾	紛
桃花	源	心	運	尖	扇	臉
桃花心	木
桃花源	記	地
桃譬	李
桄	榔
桅	桿	帆	杆	座	竿	頂
框	架	框	內	上	起	下	出	住
框下	來	去
框出	來
框起	來
案	件	例	小	子	室	情	內	夾
案之	才
案叫	絕
案可	查	稽
案外	案
案如	山	神
案小	組
案情	大
案情大	白
案發	後	時	前
案紀	錄
案自	首
案處	理
案頭	櫃
案驚	奇
案齊	眉
桉	樹
桌	面	球	椅	布	子	會	上	武
桌上	型
桌會	議
桌武	士
桌球	隊
桌面	上
桎	梏
桐	花	樹	油	城	葉
桐城	派
桐油	樹
桐葉	知
桐葉知	秋
桑	那	田	樹	葉	尼	罵	榆	納
桑尼	亞
桑椹	汁
桑比	克
桑納	州
桑給	巴
桑給巴	爾
桑罵	槐
桑蠶	絲
桑那	州
桓	公	溫	玄	著
桔	梗	槔	紅
桔梗	花
桴	鼓
桴鼓	相
桴鼓相	應
桶	裝	子	蓋	狀	桶	匠	柑
桿	菌	子	直	狀	原	兒	機	刀
桿原	理
桿機	構
桿菌	類
梁	山	實	啟	酒	武	柱	任	海
梁不	正
梁之	材
梁任	公
梁啟	超
梁太	祖
梁實	秋
梁小	丑
梁山	泊	伯
梁樓	蓋
梁武	帝
梅	花	鎮	山	子	爾	毒	園	樹
梅乾	菜
梅妻	鶴
梅妻鶴	子
梅止	渴
梅特	涅
梅竹	馬
梅花	鹿	餐
梅蘭	芳
梅開	二
梅開二	度
梅雨	季	期
梅雨季	節
梅鶴	因
梅鶴因	緣
梆	梆	子	鈴
梏	桎	地	關
梓	官	區	匠	樹	里
梓官	區
梔	子
梔子	花
梗	塞	概	住	在	節	花	到	化
條	件	例	文	規	款	約	理	新
條不	紊
條主	義
條件	下	式	投	反	刺
條件刺	激
條件反	射
條件投	降
條斯	理
條新	聞
條有	理
條理	分	井
條理井	然
條理分	明
條約	國
條紋	布	紙
條腿	走
條腿走	路
條身	材
條道	路
條鞭	法
條頓	族
梟	雄	首	匪
梢	頭	折
梢折	本
梧	棲	桐	州
梧桐	樹
梧棲	區	港
梨	山	園	子	花	汁	形	樹	果
梨俱	吠
梨俱吠	陀
梨園	子
梨園子	弟
梨山	賓
梨山賓	館
梨花	大	槍
梨花大	鼓
梭	羅	哈	子	魚	巡	外	梭	轟
梭外	交
梭子	蟹	魚
梭轟	炸
梭魚	類
梯	次	間	度	子	形	田	隊	級
梯也	爾
梯平	台
械	工	系	化	式	人	性	展	投
械化	部
械化部	隊
械唯	物
械唯物	主
械唯物主	義
械學	系	校
械工	程
械彈	藥
械性	能
械投	降
械效	率
械逃	亡
械運	動
械體	操
梳	了	妝	子	洗	理	頭	著	棉
梳妝	台	打
梳妝打	扮
梳棉	機
梳洗	打
梳洗打	扮
梳起	來
梳過	來	去
梳頭	髮
梵	谷	文	音	蒂	語	諦	唱	學
梵啞	鈴
梵大	學
梵蒂	岡
梵諦	岡
棄	物	置	權	守	絕	嬰	之	疾
棄之	可	不	如
棄之不	甘
棄之可	惜
棄之如	敝
棄之如敝	屣
棄城	而
棄城而	逃
棄大	就
棄大就	小
棄如	弁
棄如弁	髦
棄妻	女
棄妻女	於
棄妻女於	不
棄宗	弄
棄宗弄	贊
棄官	歸
棄官歸	田	鄉
棄弓	折
棄弓折	箭
棄惡	從
棄惡從	善
棄我	取
棄文	就
棄文就	武
棄暗	投	取
棄暗投	明
棄本	逐
棄本逐	末
棄械	投	逃
棄械投	降
棄械逃	亡
棄武	修	競
棄武修	文
棄武競	文
棄瑕	取	錄
棄瑕取	用
棄瑕錄	用
棄璧	負
棄璧負	嬰
棄甲	拋	曳
棄甲拋	戈
棄甲曳	兵
棄短	取	就
棄短取	長
棄短就	長
棄置	不
棄置不	用	管
棄義	背
棄義背	理
棄職	潛
棄職潛	逃
棄舊	迎	圖	憐	換
棄舊圖	新
棄舊憐	新
棄舊換	新
棄舊迎	新
棄若	敝
棄若敝	屣
棄過	圖
棄過圖	新
棄邪	從	歸
棄邪從	正
棄邪歸	正
棉	被	花	布	紗	織	纖	紙	質
棉毛	衣	衫	褲
棉紡	織	廠
棉紡織	業	品
棉織	物	品	業
棉纖	維
棉花	田	子	布	棒	火	球	糖
棉花火	藥
棉薄	之
棉薄之	力
棉衣	褲
棉被	套
棉鈴	蟲
棋	士	子	盤	藝	社	手	不	局
棋不	定	語
棋不語	真
棋不語真	君
棋書	畫
棋盤	式	形
棋逢	敵	對
棋逢對	手
棋逢敵	手
棋高	一
棋高一	著
棍	球	棒	子	兒	徒	歹	道	齊
棍歹	徒
棍球	員	賽
棍齊	加
棒	球	子	喝	法	打	壇	隊	棒
棒大	賽
棒委	會
棒棒	糖
棒球	場	隊	賽	員
棒落	空
棓	子
棕	櫚	色	樹	壤	殼	毛	黑
棕櫚	油	樹
棕殼	蛋
棗	紅	泥	子	樹	莊	仁	類	乾
棗樹	林
棗紅	色
棗類	植
棗類植	物
棘	手	皮	輪	叢	爪
棘叢	生
棘皮	動
棘皮動	物
棚	架	子	鋪
棟	樑	棟	梁	宇	雕
棟梁	之
棟梁之	材
棟雕	梁
棧	道	橋	單	戀	房
森	林	北	堡	森	南	嚴	豪	羅
森北	路
森南	路
森堡	人
森巴	舞
森林	資	浴	學	地	區	土	工	撫
森林土	壤
森林地	區	帶
森林學	系
森林工	業
森林撫	育
森林撫育	採
森林更	新
森林經	理
森林資	源
森林資源	清
森氏	症
森羅	萬
森羅萬	象
森豪	威
森豪威	爾
棱	鏡	台	柱	角	錐
棲	區	息	類	身	於	動	所	居
棲作	戰
棲動	物
棲息	處
棲登	陸
棲谷	飲
棲身	之
棲身之	處
棲部	隊
棵	樹
棺	材	木	論	槨	驗
棺材	板	不	店
棺材不	掉
棺材不掉	淚
棺論	定
棺驗	屍
椅	子	背	墊	套	披
植	物	髮	株	被	樹	保	質	土
植國	力
植樹	節
植物	園	性	學	人	保	油	病	體
植物保	護
植物區	系
植物學	家
植物病	理
植物病理	學
植物群	落
植黨	營
植黨營	私
椎	動	骨	神	心	炎	髻
椎動	物
椎心	泣
椎心泣	血
椎神	經
椑	柿
椒	粉	鹽	醬	料	麻
椒麻	雞
椪	柑
椰	子	林	城	菜	油	棗	奶	肉
椰子	樹	汁	類
椰棗	乾
椹	汁
椽	子
椿	萱
椿萱	並
椿萱並	茂
楂	片
楊	梅	文	桃	子	氏	柳	逵	樹
楊嗣	昌
楊四	將
楊四將	軍
楊家	將
楊柳	樹
楊桃	汁
楊梅	鎮	汁
楊泗	菩
楊泗菩	薩
楊玉	環
楊秀	清
楊維	中
楊萬	發
楊虎	城
楊貴	妃
楓	葉	樹	紅	城	香	港	糖	色
楓糖	漿
楓紅	季	時
楓紅季	節
楓紅時	節
楔	子	形
楔形	文
楔形文	字
楚	瑜	楚	留	國	辭	漢	歌	王
楚動	人
楚可	憐	觀
楚成	王
楚昭	萍
楚昭萍	實
楚材	晉
楚材晉	用
楚楚	動	可
楚楚動	人
楚楚可	憐	觀
楚河	漢
楚河漢	界
楚漢	相
楚漢相	爭
楚留	香
楚莊	王
楚起	來
楚霸	王
楞	紙	嚴	楞	住	了	伽	格	次
楞了	楞
楞伽	經
楞嚴	經	咒
楞格	河
楞次	定
楞次定	律
楞頭	楞
楞頭楞	腦
楠	梓	西	木
楠梓	區
楠西	區
楣	鬼	運
楣運	當
楣運當	頭
楫	摧
楬	櫫
業	務	者	公	界	區	系	管	銀
業中	心	學
業主	義	權
業主權	益
業之	本
業人	士	員
業介	紹
業介紹	所
業倦	怠
業公	會	司
業典	禮
業利	潤
業務	員	部	局
業化	學
業原	料
業合	作
業合作	化
業單	位
業國	家
業園	區
業執	照
業基	金	地
業大	學
業婦	女
業學	校	大
業學大	寨
業專	科
業專科	學
業專科學	校
業工	會	人
業年	限
業後	備
業後備	軍
業成	績
業戰	線
業所	得
業所得	稅
業技	術
業技術	學
業技術學	院
業振	興
業支	出
業收	入
業政	策
業教	育
業時	代
業有	專
業有專	攻
業期	滿
業楷	模
業樂	群
業機	械	構	器
業機械	化
業毛	利
業游	民
業無	產
業無產	階
業無產階	級
業生	產
業生產	合
業生產合	作
業用	電
業登	記
業知	識
業研	究
業研究	所
業社	會
業禁	止
業科	目
業策	進
業策進	會
業管	理
業管理	系	費
業精	神	於
業精於	勤
業精於勤	荒
業系	統
業組	織
業結	盟
業總	產
業總產	值
業職	業
業職業	學
業職業學	校
業處	分
業計	劃
業設	計
業課	程
業論	文
業證	書
業財	務
業貸	款
業費	用
業資	本
業資本	家
業輔	導
業遊	民
業道	路
業部	門
業銀	行
業集	體
業集體	化
業電	視
業革	命
業項	目
業餘	選	比	賽
業餘比	賽
業餘選	手
業體	系
極	性	為	大	限	力	體	高	佳
極一	時
極人	臣
極份	子
極分	子	化
極力	爭
極力爭	取
極右	派	份
極右份	子
極因	素
極大	值
極射	線
極射線	管
極小	值
極左	份	派
極左份	子
極帶	地
極帶地	區
極必	反	衰
極思	動
極性	鍵
極敗	壞
極樂	世	舞
極樂世	界
極權	主	國
極權主	義
極權國	家
極泰	來
極無	聊
極生	悲
極盛	時
極盛時	期
極目	標	遠	望
極目望	去
極目遠	眺
極真	空
極端	主	派
極端主	義
極而	泣	衰
極表	同
極表同	情
極間	電
極間電	容
極限	值
極高	點
楷	模	書	體	筆	字	法
楷書	體
楷體	字
楹	聯
概	況	念	不	論	要	述	是	括
概不	理	管	追	考	賒
概不考	慮
概不賒	欠
概不追	究
概念	化
概括	性	地
概括地	說
概激	昂
概率	論
概略	性
概算	書	法
概而	論	不
概而不	論
榆	樹	林	莢	錢
榆林	港
榔	頭	汁	樹
榕	樹
榛	莽	果	榛
榜	單	上	樣	首	題	示	著	文
榜上	有	無
榜上有	名
榜上無	名
榜名	單
榜題	名
榧	子
榨	汁	菜	取	油	乾	器	機
榨汁	機
榨油	廠	機
榨菜	肉
榨菜肉	絲
榨菜肉絲	麵
榫	子	眼	頭
榮	民	獲	譽	總	耀	幸	華	光
榮互	利
榮宗	耀
榮宗耀	祖
榮工	處	專
榮幸	之
榮幸之	至
榮昌	盛
榮歸	故
榮歸故	里
榮死	哀
榮民	總	之	工
榮民之	家
榮民工	程
榮民工程	處
榮民總	醫
榮民總醫	院
榮獲	冠
榮獲冠	軍
榮登	后	王
榮登后	座
榮登王	座
榮的	是
榮華	富
榮華富	貴
